year,round,total_points,tele_points,jury_points,from_country_name,to_country_name,capital_distance_km,border_distance_km
2015,final,0,NA,NA,Latvia,Azerbaijan,2610.175310528729,2043.922961822328
2015,final,0,NA,NA,Latvia,Montenegro,1651.6547218353412,1399.934384589183
2015,final,3,NA,NA,Latvia,Slovenia,1380.8848565386077,1074.9859360498092
2015,final,0,NA,NA,Latvia,Romania,1400.3616209390543,823.981281782512
2015,final,0,NA,NA,Latvia,Armenia,2374.934417801466,1997.642118196251
2015,final,0,NA,NA,Latvia,Albania,1766.2073068897505,1495.0388918245048
2015,final,7,NA,NA,Latvia,Lithuania,264.4253478401675,0
2015,final,0,NA,NA,Latvia,Greece,2111.059473570791,1548.9862428221002
2015,final,0,NA,NA,Latvia,Hungary,1106.6509751299445,834.3221647663622
2015,final,0,NA,NA,Latvia,Spain,2715.7171604855916,1984.2480503420334
2015,final,0,NA,NA,Latvia,Cyprus,2521.2588295688165,2297.044324763829
2015,final,0,NA,NA,Latvia,Poland,561.8013478353932,191.72372819877276
2015,final,0,NA,NA,Latvia,United Kingdom,1678.173634637435,1300.270426064517
2015,final,0,NA,NA,Latvia,France,1705.5817152156378,1170.8961809885582
2015,final,0,NA,NA,Latvia,Austria,1105.4615556305466,863.4063489687966
2015,final,0,NA,NA,Latvia,Germany,846.7091458228915,495.8577433289371
2015,final,10,NA,NA,Lithuania,Sweden,677.723225065865,193.0329580189644
2015,final,0,NA,NA,Lithuania,Russia,788.0665207334373,0
2015,final,1,NA,NA,Lithuania,Italy,1703.5047742283182,1078.5742301188973
2015,final,7,NA,NA,Lithuania,Belgium,1469.1199989910879,1102.2022841401008
2015,final,3,NA,NA,Lithuania,Australia,15263.398165115335,11797.557861883393
2015,final,12,NA,NA,Lithuania,Latvia,264.4253478401675,0
2015,final,8,NA,NA,Lithuania,Estonia,529.4310351321072,154.182361897782
2015,final,5,NA,NA,Lithuania,Norway,1047.1353178822544,644.5123542408512
2015,final,0,NA,NA,Lithuania,Israel,2663.9236073651186,2443.869658592633
2015,final,0,NA,NA,Lithuania,Serbia,1150.1969454235523,898.0208898257598
2015,final,6,NA,NA,Lithuania,Georgia,2026.2304230073203,1570.802029940898
2015,final,2,NA,NA,Lithuania,Azerbaijan,2411.4868471961336,2015.6098362561424
2015,final,0,NA,NA,Lithuania,Montenegro,1430.9831357970425,1200.9801584835734
2015,final,4,NA,NA,Lithuania,Slovenia,1224.9146502561234,937.8639800494627
2015,final,0,NA,NA,Lithuania,Romania,1141.1302055620731,644.7386483861508
2015,final,0,NA,NA,Lithuania,Armenia,2150.3508041074538,1953.8168045960172
2015,final,0,NA,NA,Lithuania,Albania,1539.21329121232,1285.1125256835344
2015,final,0,NA,NA,Lithuania,Lithuania,0,0
2015,final,0,NA,NA,Lithuania,Greece,1860.8113691701355,1356.61074191377
2015,final,0,NA,NA,Lithuania,Hungary,908.8509303416175,614.0408114868366
2015,final,0,NA,NA,Lithuania,Spain,2663.2815504228756,1920.8002703752966
2015,final,0,NA,NA,Lithuania,Cyprus,2257.283232333405,2163.157624387073
2015,final,0,NA,NA,Lithuania,Poland,393.38362428853435,0
2015,final,0,NA,NA,Lithuania,United Kingdom,1724.723818749653,1285.1479963629479
2015,final,0,NA,NA,Lithuania,France,1698.7063499131116,1114.2024110747345
2015,final,0,NA,NA,Lithuania,Austria,949.5694037332078,740.3718696100583
2015,final,0,NA,NA,Lithuania,Germany,821.2340278909386,457.99498321467087
2015,final,10,NA,NA,Malta,Sweden,2619.168841243324,2152.794912409673
2015,final,7,NA,NA,Malta,Russia,2814.2230000195373,1837.7446196155852
2015,final,12,NA,NA,Malta,Italy,689.9099107001739,86.77092749138546
2015,final,0,NA,NA,Malta,Belgium,1849.2637095296757,1658.165615344226
2015,final,6,NA,NA,Malta,Australia,15956.20849488879,12227.394295931295
2015,final,4,NA,NA,Malta,Latvia,2450.210887329934,2289.7789340252016
2015,final,3,NA,NA,Malta,Estonia,2719.1521677001424,2501.8116077599548
2015,final,2,NA,NA,Malta,Norway,2683.9247422864883,2499.344415627341
2015,final,5,NA,NA,Malta,Israel,1961.1628549954623,1884.496887244614
2015,final,0,NA,NA,Malta,Serbia,1111.875250424934,918.7903150289985
2015,final,0,NA,NA,Malta,Georgia,2686.949061136972,2321.5194824619252
2015,final,8,NA,NA,Malta,Azerbaijan,3111.745669117341,2676.5017422921997
2015,final,0,NA,NA,Malta,Montenegro,834.3141351597691,779.6765389491343
2015,final,0,NA,NA,Malta,Slovenia,1129.2485219565526,1051.236283379668
2015,final,0,NA,NA,Malta,Romania,1364.7330839657948,1131.9885376188997
2015,final,0,NA,NA,Malta,Armenia,2656.8217550009417,2567.875098203623
2015,final,0,NA,NA,Malta,Albania,759.0293981006228,637.7487218448651
2015,final,0,NA,NA,Malta,Lithuania,2247.0481894182276,2118.456834610295
2015,final,0,NA,NA,Malta,Greece,850.986818434358,573.0304773255629
2015,final,0,NA,NA,Malta,Hungary,1343.8730073107292,1127.854607903733
2015,final,0,NA,NA,Malta,Spain,1664.5647889752229,976.9884519165641
2015,final,0,NA,NA,Malta,Cyprus,1705.1819416393162,1603.4364156731078
2015,final,0,NA,NA,Malta,Poland,1888.5637859456494,1533.1180589012793
2015,final,1,NA,NA,Malta,United Kingdom,2087.318978843325,1975.4581319753022
2015,final,0,NA,NA,Malta,France,1750.2219637690478,745.2046000773747
2015,final,0,NA,NA,Malta,Austria,1376.1394141401313,1158.3120474940959
2015,final,0,NA,NA,Malta,Germany,1849.8006529059942,1281.745676134165
2015,final,8,NA,NA,Moldova,Sweden,1543.9925855350702,1109.5513219313616
2015,final,10,NA,NA,Moldova,Russia,1144.931815676135,213.4415590615294
2015,final,7,NA,NA,Moldova,Italy,1414.7373534060148,980.2042517535606
2015,final,6,NA,NA,Moldova,Belgium,1832.5808243281974,1481.2043074026708
2015,final,4,NA,NA,Moldova,Australia,14981.885076265648,11299.961964878925
2015,final,2,NA,NA,Moldova,Latvia,1153.212976101224,803.9774006220038
2015,final,0,NA,NA,Moldova,Estonia,1408.3728183343994,1007.8996673853263
2015,final,0,NA,NA,Moldova,Norway,1857.395463245998,1532.1169024880699
2015,final,0,NA,NA,Moldova,Israel,1777.3895120269551,1488.546402536799
2015,final,0,NA,NA,Moldova,Serbia,692.6754500144556,432.12871012038903
2015,final,5,NA,NA,Moldova,Georgia,1392.6783198126464,844.1224962680885
2015,final,3,NA,NA,Moldova,Azerbaijan,1835.6825952181134,1319.8832252586596
2015,final,0,NA,NA,Moldova,Montenegro,911.1840315401433,681.4352539890295
2015,final,0,NA,NA,Moldova,Slovenia,1100.7432457758248,780.8131968206688
2015,final,12,NA,NA,Moldova,Romania,357.20805728460624,0
2015,final,0,NA,NA,Moldova,Armenia,1467.5992983828564,1219.7293752560536
2015,final,0,NA,NA,Moldova,Albania,957.1989847405296,710.7471435483393
2015,final,0,NA,NA,Moldova,Lithuania,888.8981602361737,637.8035962768392
2015,final,0,NA,NA,Moldova,Greece,1087.0280963701837,442.38008338072626
2015,final,0,NA,NA,Moldova,Hungary,739.2630858099576,279.5156191615744
2015,final,1,NA,NA,Moldova,Spain,2695.370101093252,1930.9891863547784
2015,final,0,NA,NA,Moldova,Cyprus,1368.9746202499584,1190.2125151857672
2015,final,0,NA,NA,Moldova,Poland,811.7437898841679,287.3873098252804
2015,final,0,NA,NA,Moldova,United Kingdom,2146.2281075324217,1815.2355847099423
2015,final,0,NA,NA,Moldova,France,1976.5999466406877,1352.3025912574158
2015,final,0,NA,NA,Moldova,Austria,944.7926651078106,702.2221992458107
2015,final,0,NA,NA,Moldova,Germany,1264.5213846353513,893.4887774994845
2015,final,5,NA,NA,Montenegro,Sweden,1880.8380390893926,1359.8068333420088
2015,final,7,NA,NA,Montenegro,Russia,1981.7231029694283,1004.2392795884313
2015,final,6,NA,NA,Montenegro,Italy,561.8546778873707,173.133565934408
2015,final,0,NA,NA,Montenegro,Belgium,1468.3834481262895,1204.3613786681342
2015,final,0,NA,NA,Montenegro,Australia,15673.394174811554,11925.708681073585
2015,final,0,NA,NA,Montenegro,Latvia,1651.6547218353412,1399.934384589183
2015,final,1,NA,NA,Montenegro,Estonia,1926.3447834852343,1609.816281581588
2015,final,0,NA,NA,Montenegro,Norway,2027.5543818101573,1779.800469945765
2015,final,3,NA,NA,Montenegro,Israel,1839.576175202957,1682.3272619042975
2015,final,12,NA,NA,Montenegro,Serbia,281.56993893282663,0
2015,final,0,NA,NA,Montenegro,Georgia,2100.2213950482574,1590.5444317222193
2015,final,8,NA,NA,Montenegro,Azerbaijan,2549.3675866763506,2034.9924717064914
2015,final,0,NA,NA,Montenegro,Montenegro,0,0
2015,final,4,NA,NA,Montenegro,Slovenia,551.7054189445133,363.5683036588108
2015,final,0,NA,NA,Montenegro,Romania,594.5371861626124,217.00936111547057
2015,final,0,NA,NA,Montenegro,Armenia,2115.956484714636,1912.6264100521853
2015,final,10,NA,NA,Montenegro,Albania,132.084158563499,0
2015,final,0,NA,NA,Montenegro,Lithuania,1430.9831357970425,1200.9801584835734
2015,final,0,NA,NA,Montenegro,Greece,624.0981493393002,174.3004486411405
2015,final,0,NA,NA,Montenegro,Hungary,562.7020699813392,248.27899618271834
2015,final,2,NA,NA,Montenegro,Spain,1920.8430981675006,1217.0488508169037
2015,final,0,NA,NA,Montenegro,Cyprus,1462.4989058780827,1340.826685633072
2015,final,0,NA,NA,Montenegro,Poland,1098.4316701301962,629.9210389652162
2015,final,0,NA,NA,Montenegro,United Kingdom,1773.6947067809829,1566.9434329000876
2015,final,0,NA,NA,Montenegro,France,1492.6826388076415,729.6767740445057
2015,final,0,NA,NA,Montenegro,Austria,679.1037896735417,427.321160006898
2015,final,0,NA,NA,Montenegro,Germany,1202.910661085284,637.893178186265
2015,final,10,NA,NA,Netherlands,Sweden,1127.1789146493159,444.5676018091501
2015,final,6,NA,NA,Netherlands,Russia,2146.882488893499,824.7048752553742
2015,final,7,NA,NA,Netherlands,Italy,1293.6803965474564,508.89146910518843
2015,final,12,NA,NA,Netherlands,Belgium,173.39231340070373,0
2015,final,8,NA,NA,Netherlands,Australia,16631.637981983382,13037.471068325738
2015,final,2,NA,NA,Netherlands,Latvia,1332.676174768535,942.160546984637
2015,final,4,NA,NA,Netherlands,Estonia,1456.4997445932654,1061.9667081262257
2015,final,3,NA,NA,Netherlands,Norway,914.6700340050869,503.1090399129501
2015,final,5,NA,NA,Netherlands,Israel,3344.504240605326,3071.8243069258583
2015,final,1,NA,NA,Netherlands,Serbia,1412.8730420980412,1086.9739978207326
2015,final,0,NA,NA,Netherlands,Georgia,3195.3818837677686,2617.5554834180966
2015,final,0,NA,NA,Netherlands,Azerbaijan,3627.3165344566237,3093.5682680274936
2015,final,0,NA,NA,Netherlands,Montenegro,1537.4300922573586,1264.547051810728
2015,final,0,NA,NA,Netherlands,Slovenia,986.4320736106096,733.9023613063573
2015,final,0,NA,NA,Netherlands,Romania,1785.2413931721087,1167.9053129183726
2015,final,0,NA,NA,Netherlands,Armenia,3279.0546881223295,3000.615721379828
2015,final,0,NA,NA,Netherlands,Albania,1663.03861291498,1374.6712072550765
2015,final,0,NA,NA,Netherlands,Lithuania,1368.3508325826976,918.8395035920347
2015,final,0,NA,NA,Netherlands,Greece,2161.517793415503,1594.0348934981128
2015,final,0,NA,NA,Netherlands,Hungary,1145.8755601369137,829.8322620311372
2015,final,0,NA,NA,Netherlands,Spain,1481.1214856082277,943.9051771684158
2015,final,0,NA,NA,Netherlands,Cyprus,2944.8773047107156,2733.029475683032
2015,final,0,NA,NA,Netherlands,Poland,1091.4502225849892,464.09383621706456
2015,final,0,NA,NA,Netherlands,United Kingdom,357.77451573421183,135.0353946700531
2015,final,0,NA,NA,Netherlands,France,428.01602517217225,54.84756219900045
2015,final,0,NA,NA,Netherlands,Austria,933.914331450546,441.60828355554906
2015,final,0,NA,NA,Netherlands,Germany,575.0853052047154,0
2015,final,5,NA,NA,North Macedonia,Sweden,1942.22853891581,1549.390633020122
2015,final,6,NA,NA,North Macedonia,Russia,1924.110866853367,860.852058368679
2015,final,7,NA,NA,North Macedonia,Italy,739.472833210974,204.07765423660936
2015,final,1,NA,NA,North Macedonia,Belgium,1631.3608433443853,1421.3250765397352
2015,final,0,NA,NA,North Macedonia,Australia,15490.25880887087,11675.303542836433
2015,final,0,NA,NA,North Macedonia,Latvia,1675.6155708255606,1511.8908616769509
2015,final,2,NA,NA,North Macedonia,Estonia,1952.1383761254478,1712.019766345919
2015,final,0,NA,NA,North Macedonia,Norway,2121.71513029401,1970.1005229143595
2015,final,0,NA,NA,North Macedonia,Israel,1667.1648225808015,1411.9490027163204
2015,final,10,NA,NA,North Macedonia,Serbia,323.1450948254572,0
2015,final,0,NA,NA,North Macedonia,Georgia,1928.9847605178165,1399.8622093948359
2015,final,0,NA,NA,North Macedonia,Azerbaijan,2376.433549978936,1826.8143034982047
2015,final,4,NA,NA,North Macedonia,Montenegro,184.9327234983777,77.96928128593382
2015,final,8,NA,NA,North Macedonia,Slovenia,713.0697973792209,580.7329208665737
2015,final,0,NA,NA,North Macedonia,Romania,465.4000006263998,170.2854151517258
2015,final,3,NA,NA,North Macedonia,Armenia,1939.2972174738054,1700.6540622665043
2015,final,12,NA,NA,North Macedonia,Albania,153.01747360322352,0
2015,final,0,NA,NA,North Macedonia,Lithuania,1439.0328935836017,1289.9916530918235
2015,final,0,NA,NA,North Macedonia,Greece,487.5852486047213,0
2015,final,0,NA,NA,North Macedonia,Hungary,639.1870236094677,433.7687225740158
2015,final,0,NA,NA,North Macedonia,Spain,2100.9070872943053,1371.032129377046
2015,final,0,NA,NA,North Macedonia,Cyprus,1283.9700673671894,1070.7659945748637
2015,final,0,NA,NA,North Macedonia,Poland,1140.4987393560841,739.9649066929178
2015,final,0,NA,NA,North Macedonia,United Kingdom,1940.881392494085,1784.0186230309391
2015,final,0,NA,NA,North Macedonia,France,1667.9823082655546,905.0997094391802
2015,final,0,NA,NA,North Macedonia,Austria,795.5147755666993,644.243404265606
2015,final,0,NA,NA,North Macedonia,Germany,1315.4009094883597,856.9505252232069
2015,final,12,NA,NA,Norway,Sweden,416.3789046559945,0
2015,final,2,NA,NA,Norway,Russia,1643.3006581436666,0
2015,final,5,NA,NA,Norway,Italy,2006.5593338840833,1250.7430074507604
2015,final,7,NA,NA,Norway,Belgium,1086.910268842255,733.7666471583017
2015,final,10,NA,NA,Norway,Australia,15980.74271166793,11524.462117872057
2015,final,8,NA,NA,Norway,Latvia,843.0049338714352,599.8908626525584
2015,final,3,NA,NA,Norway,Estonia,785.0120727598608,553.9232445627312
2015,final,0,NA,NA,Norway,Norway,0,0
2015,final,4,NA,NA,Norway,Israel,3611.300624685895,3356.5045884831998
2015,final,0,NA,NA,Norway,Serbia,1799.07148192712,1511.7203762183904
2015,final,0,NA,NA,Norway,Georgia,3072.786287180374,2580.5782418790786
2015,final,0,NA,NA,Norway,Azerbaijan,3450.2966300494636,3028.4877772611753
2015,final,0,NA,NA,Norway,Montenegro,2027.5543818101573,1779.800469945765
2015,final,1,NA,NA,Norway,Slovenia,1560.8232086259325,1341.1008233661748
2015,final,0,NA,NA,Norway,Romania,2003.5992316272534,1418.2035864576715
2015,final,0,NA,NA,Norway,Armenia,3197.365369216241,2965.3056877424733
2015,final,0,NA,NA,Norway,Albania,2158.7549732044563,1890.4765783964456
2015,final,6,NA,NA,Norway,Lithuania,1047.1353178822544,644.5123542408512
2015,final,0,NA,NA,Norway,Greece,2605.410750014397,2102.3326637973314
2015,final,0,NA,NA,Norway,Hungary,1482.5605328026547,1264.023613050482
2015,final,0,NA,NA,Norway,Spain,2389.123299143133,1732.6109631445224
2015,final,0,NA,NA,Norway,Cyprus,3197.8061386402305,3047.043010377018
2015,final,0,NA,NA,Norway,Poland,1060.7435487749738,570.0630006494522
2015,final,0,NA,NA,Norway,United Kingdom,1154.0498210966707,301.2776847816645
2015,final,0,NA,NA,Norway,France,1341.4158109046327,818.2389872717155
2015,final,0,NA,NA,Norway,Austria,1351.902614104372,1102.7081031949845
2015,final,0,NA,NA,Norway,Germany,838.4943193633948,332.58871870302477
2015,final,12,NA,NA,Poland,Sweden,809.0925912041324,154.43432272011196
2015,final,6,NA,NA,Poland,Russia,1150.2462032549024,0
2015,final,7,NA,NA,Poland,Italy,1317.190338367664,453.4979515026007
2015,final,5,NA,NA,Poland,Belgium,1160.693191175371,593.8500111072316
2015,final,8,NA,NA,Poland,Australia,15565.746624237592,11857.165523221041
2015,final,10,NA,NA,Poland,Latvia,561.8013478353932,191.72372819877276
2015,final,2,NA,NA,Poland,Estonia,831.703757424123,392.5975567990461
2015,final,3,NA,NA,Poland,Norway,1060.7435487749738,570.0630006494522
2015,final,4,NA,NA,Poland,Israel,2550.5613591352276,2038.3793308768384
2015,final,0,NA,NA,Poland,Serbia,827.2555594983244,334.4742868992492
2015,final,0,NA,NA,Poland,Georgia,2135.503685628826,1434.2546595251265
2015,final,0,NA,NA,Poland,Azerbaijan,2554.700399634402,1907.597586108964
2015,final,0,NA,NA,Poland,Montenegro,1098.4316701301962,629.9210389652162
2015,final,1,NA,NA,Poland,Slovenia,834.10391307933,344.57187742386833
2015,final,0,NA,NA,Poland,Romania,946.8056874498964,101.67383961567717
2015,final,0,NA,NA,Poland,Armenia,2235.687494676507,1820.9876596414313
2015,final,0,NA,NA,Poland,Albania,1217.8084537422749,725.2364368952643
2015,final,0,NA,NA,Poland,Lithuania,393.38362428853435,0
2015,final,0,NA,NA,Poland,Greece,1600.5150013490384,833.4523152317705
2015,final,0,NA,NA,Poland,Hungary,545.6904437253922,78.19910894616353
2015,final,0,NA,NA,Poland,Spain,2290.080714352853,1289.0068486770228
2015,final,0,NA,NA,Poland,Cyprus,2137.082574061383,1726.875227573671
2015,final,0,NA,NA,Poland,Poland,0,0
2015,final,0,NA,NA,Poland,United Kingdom,1446.8958114488228,833.7578412534183
2015,final,0,NA,NA,Poland,France,1366.8987689103164,517.3098076598455
2015,final,0,NA,NA,Poland,Austria,557.8311424219481,143.5508331316838
2015,final,0,NA,NA,Poland,Germany,516.4296728054486,0
2015,final,8,NA,NA,Portugal,Sweden,2989.810283865202,2060.6530804251565
2015,final,10,NA,NA,Portugal,Russia,3905.7981443471726,2366.7573683198725
2015,final,12,NA,NA,Portugal,Italy,1861.6059756337047,1106.2651295141654
2015,final,5,NA,NA,Portugal,Belgium,1710.53432047186,1212.8330685516075
2015,final,0,NA,NA,Portugal,Australia,18059.832585726643,14078.196472284142
2015,final,2,NA,NA,Portugal,Latvia,3153.2548691179236,2526.8219979331793
2015,final,1,NA,NA,Portugal,Estonia,3310.1078636118446,2673.582925641785
2015,final,6,NA,NA,Portugal,Norway,2738.7158270900777,2017.4619660574274
2015,final,7,NA,NA,Portugal,Israel,4059.468915331799,3732.7145214296534
2015,final,0,NA,NA,Portugal,Serbia,2531.384659019879,2056.2301471410233
2015,final,0,NA,NA,Portugal,Georgia,4515.244690618614,3744.412760421379
2015,final,0,NA,NA,Portugal,Azerbaijan,4966.309136183488,4204.390568715606
2015,final,0,NA,NA,Portugal,Montenegro,2422.0226746627773,2027.5553743885218
2015,final,0,NA,NA,Portugal,Slovenia,2096.5520536617873,1647.6052113695305
2015,final,4,NA,NA,Portugal,Romania,2974.7048641586903,2169.324131401318
2015,final,0,NA,NA,Portugal,Armenia,4537.585852104804,4086.242883231539
2015,final,0,NA,NA,Portugal,Albania,2470.8136523775293,2102.5705618431166
2015,final,0,NA,NA,Portugal,Lithuania,3122.0302928384285,2481.986480704498
2015,final,0,NA,NA,Portugal,Greece,2851.7710146890554,2180.018842069888
2015,final,0,NA,NA,Portugal,Hungary,2472.549589586237,1864.420863894858
2015,final,3,NA,NA,Portugal,Spain,503.20715029358524,0
2015,final,0,NA,NA,Portugal,Cyprus,3763.8613461466757,3402.793452692515
2015,final,0,NA,NA,Portugal,Poland,2759.121275849184,1906.7344169661076
2015,final,0,NA,NA,Portugal,United Kingdom,1585.0278542675574,896.8766787898119
2015,final,0,NA,NA,Portugal,France,1453.0119658744647,411.63119761956267
2015,final,0,NA,NA,Portugal,Austria,2297.626540068984,1393.2174146979994
2015,final,0,NA,NA,Portugal,Germany,2311.773514937057,1276.3803200519656
2015,final,8,NA,NA,Romania,Sweden,1743.6770728084587,1009.9248028638759
2015,final,10,NA,NA,Romania,Russia,1498.6502087868957,219.9959770073527
2015,final,12,NA,NA,Romania,Italy,1138.2010470219395,493.6703793312349
2015,final,7,NA,NA,Romania,Belgium,1770.9783409065965,1126.3697941252442
2015,final,2,NA,NA,Romania,Australia,15154.74277140888,11279.855519057226
2015,final,5,NA,NA,Romania,Latvia,1400.3616209390543,823.981281782512
2015,final,0,NA,NA,Romania,Estonia,1670.5491493615475,1029.4455758454571
2015,final,6,NA,NA,Romania,Norway,2003.5992316272534,1418.2035864576715
2015,final,1,NA,NA,Romania,Israel,1614.65848450024,1313.2329428202556
2015,final,0,NA,NA,Romania,Serbia,447.6655578062786,0
2015,final,0,NA,NA,Romania,Georgia,1544.0184827328771,844.1106843175447
2015,final,3,NA,NA,Romania,Azerbaijan,1995.691908668566,1310.4254209435308
2015,final,0,NA,NA,Romania,Montenegro,594.5371861626124,217.00936111547057
